clear_cut_group,anomaly_score
6308,-0.17556115453578297
6319,-0.17556115453578297
6343,-0.11177669616304364
6303,-0.17556115453578297
6349,-0.17556115453578297
6351,-0.14487365958649007
6362,-0.16277795993948369
6369,-0.17556115453578297
6372,-0.17556115453578297
6376,-0.17556115453578297
6384,-0.16161916594172548
6399,-0.17556115453578297
6404,-0.17556115453578297
6426,-0.17556115453578297
6447,-0.06544811028536834
6456,-0.06107207618504462
6478,-0.027398885574274057
6544,-0.12406708941570749
6550,-0.17556115453578297
6583,0.0695511961731432
6599,-0.039269514483498746
6648,-0.07428885735316865
6653,-0.04040841357090258
6694,-0.029757924521118417
6707,0.03958252945467555
6752,-0.17556115453578297
6751,0.022305760753987935
6773,-0.17556115453578297
6792,-0.17556115453578297
6803,-0.05000576262009693
6831,-0.12963753352969798
6836,-0.17556115453578297
6841,-0.016903519238752995
6848,-0.026855123111345247
6863,-0.02588434063609918
6914,-0.0993813579858055
6924,-0.027513994845840883
6928,-0.17556115453578297
7014,-0.11335625289161316
7031,0.04326422434662358
7080,-0.17556115453578297
7114,-0.17556115453578297
7115,-0.164873713368351
7126,0.05801362448426117
7129,-0.17556115453578297
7136,0.06762900374468817
7147,-0.17556115453578297
7190,-0.17556115453578297
7223,-0.05549049877677953
7232,-0.028221314416884358
7244,0.07299133486523346
7245,-0.03436089738796749
7322,-0.17556115453578297
7325,-0.17556115453578297
7334,-0.17556115453578297
7405,-0.17556115453578297
7445,-0.17556115453578297
7503,-0.17556115453578297
7537,0.024779245728547616
7552,-0.09649561879021129
7574,-0.0008040869502445869
7590,-0.07025848392132628
7634,-0.011645313773344268
7641,0.03711558860252373
7661,-0.17556115453578297
7665,0.016647273828306886
7677,-0.0820575819462872
7709,-0.17556115453578297
7718,-0.049734625098659446
7727,-0.17556115453578297
7729,-0.03640211374102559
7736,-0.02220800745504342
7750,-0.04135879361365913
7748,-0.17556115453578297
7763,-0.17556115453578297
7804,-0.1627400638098771
7850,-0.17556115453578297
7865,-0.07969731222822801
7888,-0.1253245363488048
7961,-0.021548194068371773
7972,-0.01736719726646463
7991,-0.06553245000072189
8003,-0.005488531664635643
8046,-0.10611205254616124
8058,-0.17556115453578297
8076,-0.11357819424179899
8062,-0.03551168806460875
8086,-0.02877642272468467
8090,-0.17556115453578297
8130,0.004401833135031286
8132,-0.03857205101513511
8150,-0.039951213757314696
8163,-0.17556115453578297
8164,-0.17556115453578297
8166,-0.17556115453578297
8186,-0.17556115453578297
8209,-0.07021028884918429
8223,0.10655489315078304
8229,-0.10150437243394428
8267,-0.0690052212372399
8269,-0.08169911237770539
8279,-0.17556115453578297
8360,-0.06822885980879628
8382,-0.1212374356875438
8384,-0.17556115453578297
8388,-0.17556115453578297
8413,-0.17556115453578297
8420,-0.17556115453578297
8466,-0.17556115453578297
8469,-0.07523357608025921
8564,-0.027324669715559025
8570,-0.15478443433831063
8593,-0.0011945451450272038
8649,0.0942029045519146
8650,-0.09855325265180509
8701,-0.06380332651748227
8702,0.009279224212933035
8744,-0.037238048211879704
8769,-0.06099465297222684
8776,-0.17556115453578297
8766,-0.17556115453578297
8854,-0.0899352420124443
8864,-0.10809649855579062
8934,0.16227145838130985
8935,0.08283165477053744
8936,0.11644064683917243
8963,-0.17556115453578297
8968,0.12905384164701172
8947,-0.03920721001769756
8992,-0.17556115453578297
8993,-0.17556115453578297
8991,-0.08643416544286381
8994,-0.17556115453578297
9023,-0.17556115453578297
9095,-0.17556115453578297
9097,-0.17556115453578297
9109,-0.17556115453578297
9132,-0.17556115453578297
9140,0.027962928081136318
9164,-0.016461912374228116
9169,-0.046687708937522
9168,-0.055994901743204706
9174,-0.17556115453578297
9181,-0.1615563174339512
9163,-0.010434595902102106
9198,-0.040706094326181996
9267,-0.025863722780605003
9331,-0.17556115453578297
9358,-0.17556115453578297
9359,-0.14844469897812074
9382,-0.17556115453578297
9388,-0.04506903053868
9394,-0.17556115453578297
9410,-0.047154116073919394
9414,-0.029758013067376465
9420,-0.17556115453578297
9432,-0.17556115453578297
9543,-0.05885550379995119
9544,-0.06743344110022598
9584,-0.03685497774448049
9619,-0.009915722468775923
9656,-0.10000551533882834
9662,-0.10494112478247664
9674,-0.005572462730081829
9698,0.06420689227308407
9705,-0.03073671319016258
9708,-0.17556115453578297
9714,-0.17556115453578297
9746,-0.12654261757387658
9754,-0.1294522617422864
9805,-0.10131473183066664
9844,-0.07006033015782714
9907,-0.06514511016803187
9916,-0.17556115453578297
9924,-0.17556115453578297
9954,-0.17556115453578297
9969,-0.17556115453578297
10010,-0.17556115453578297
10066,-0.09515367733041163
10102,-0.09396091930364225
10111,-0.17556115453578297
10116,-0.17556115453578297
10185,-0.054701949496257396
10187,0.020397333715431953
10191,-0.17556115453578297
10186,-0.009953943271477472
10200,-0.00012615275376809398
10244,0.21509471863165686
10252,-0.17556115453578297
10318,-0.17556115453578297
10328,-0.09675905934444534
10356,-0.17556115453578297
10392,-0.07574125588495534
10420,-0.17556115453578297
10449,-0.17556115453578297
10455,-0.11964937786073121
10458,-0.17556115453578297
10475,0.03209789586313705
10476,-0.028651401641741514
10482,0.04234558982422987
10494,-0.11209864311417783
10499,-0.17556115453578297
10507,-0.17556115453578297
10519,-0.007155896405262374
10521,0.08260985664868237
10527,-0.17556115453578297
10492,-4.384798679019086e-05
10591,0.008150259879701083
10590,0.040901451619115736
10624,0.028242921321799397
10678,-0.17556115453578297
10794,-0.17556115453578297
10863,0.10663731222965189
10890,-0.06516429434321641
10924,-0.06328658720575725
10945,-0.09143306801385964
10958,-0.031092366970840446
10959,0.019454931025994937
10967,-0.17556115453578297
10971,-0.04489545788229693
11004,-0.00934306347307573
11016,0.134863813015362
11068,0.010518140383145025
11172,-0.01818777027215268
11208,-0.17556115453578297
11268,0.017228836573739525
11273,-0.17556115453578297
11277,-0.06024991852342487
11306,-0.06733333867002134
11310,-0.14317524508828228
11312,0.0472142578603203
11311,-0.029998957982749708
11313,-0.04982994491202142
11339,0.02832367538513525
11352,-0.047014530082692185
11377,-0.02323395286087987
11394,-0.06692762722702766
11401,-0.09659516211629737
11408,-0.02047566395942596
11420,-0.012036441919747398
11439,-0.06567116565533804
11448,-0.17556115453578297
11455,0.01664636324194113
11456,0.027433135014842347
11457,-0.046798145657762025
11471,0.11372926544238227
11488,0.0011326936072337812
11491,0.022338472226018702
11510,-0.08168362588121059
11520,0.0924130708512747
11522,-0.17556115453578297
11538,-0.08190722749270857
11573,-0.010538122305749964
11575,-0.17556115453578297
11588,-0.06470785503676174
11595,-0.17556115453578297
11603,0.005044859977563987
11604,-0.17556115453578297
11634,0.15856355824971313
11669,-0.17556115453578297
11688,0.019585560778442312
11714,-0.0070327190921030125
11717,-0.13706141578182574
11723,0.04560171641934396
11724,-0.029486480365844503
11775,0.2801202709719055
11791,-0.03714192223201218
11813,-0.029020282983593437
11838,-0.17556115453578297
11848,-0.010901880659485053
11890,-0.17556115453578297
11925,-0.04145666102247175
11928,-0.04006358433225404
11930,-0.04254286827269105
11940,0.08827341797828003
11945,-0.03612030737374072
11978,-0.17556115453578297
12017,0.09161951756354003
12027,0.0536054547143866
12029,0.06960246172488094
12034,-0.02484385013625151
12061,0.09018102512499315
12072,-0.0709844526375058
12096,-0.019980263621973138
12105,-0.07718206879288736
12112,-0.027391594142544773
12155,-0.17556115453578297
12153,-0.17556115453578297
12156,-0.17556115453578297
12187,-0.17556115453578297
12197,0.028137769286301628
12220,-0.052083083480323256
12233,0.0971798157494399
12240,0.06173184320246794
12242,-0.17556115453578297
12299,-0.17556115453578297
12317,-0.1614070233401938
12328,-0.12881316231344264
12332,-0.08034623637685595
12333,0.23267301047305733
12341,-0.17556115453578297
12338,-0.17556115453578297
12378,-0.17556115453578297
12396,-0.007685405444421312
12434,-0.05061097288502653
12441,-0.043285563138312666
12446,-0.05420715546029875
12455,-0.026658252470608323
12473,-0.040989814447721484
12501,-0.17556115453578297
12511,0.005839122255123841
12515,0.00951412054722145
12518,-0.17556115453578297
12524,0.06939101055033747
12534,-0.13389767656816437
12561,-0.08000254897893261
11949,0.0625808352701015
12460,-0.05729973831611629
12629,0.11249201525839791
12645,-0.17556115453578297
12646,-0.1566002434492526
12664,-0.05187435829595943
12695,0.04302961478697798
12696,0.044261066533408666
12699,0.09391601057022136
12731,-0.17556115453578297
12748,-0.17556115453578297
12749,-0.07159485989429526
12750,-0.14910059114669322
12751,-0.034463137960168644
12754,-0.019151003799453337
12755,-0.16122684086178124
12758,0.011523044745170852
12759,-0.1285499382105283
12760,0.04331269090214085
12762,0.028139433009171988
12763,-0.039906619040176616
12767,-0.09930116359895286
12768,0.04004496335346197
12772,-0.07779686222000032
12773,-0.17556115453578297
12777,0.006728408417642662
12781,0.03068206327489098
12782,-0.17556115453578297
12783,-0.15860565215999228
12785,-0.05279412840732728
12788,-0.01891562644810124
12791,0.11067632945343975
12794,0.06874216430793056
12801,0.01085131900602121
12798,-0.05235771965203845
12803,0.14677048396735748
12808,-0.031521055227933414
12809,-0.09830487477132666
12769,0.06665337508000424
12810,0.033989530193665685
12823,-0.17556115453578297
12826,-0.0020596181094714727
12827,-0.17556115453578297
12828,-0.00461576596401847
12830,-0.07102734046409026
12829,0.055567090013147746
12848,-0.17556115453578297
12873,-0.051355884191428836
12882,0.26245579590803525
12889,-0.17556115453578297
12904,-0.0023797293650383855
12912,0.2598808180638882
12914,-0.17556115453578297
12916,-0.0623023124078842
12925,-0.1192660955636326
12970,0.0555642963743298
12992,-0.029218357097059777
12993,-0.164873713368351
12997,0.029742553905468427
13010,-0.11874379741258967
13015,-0.0857428663873589
13017,-0.030409370589880302
13024,0.10393723817357547
13030,-0.010654210124336427
13034,-0.17556115453578297
13035,0.008252111416350849
13036,0.0011766270101751797
13037,-0.0156619556561996
13057,-0.040063988590568644
13077,-0.17556115453578297
13079,0.015401606406468704
13136,-0.17556115453578297
13181,-0.17556115453578297
13209,-0.06638510235236333
13212,0.05533338111630437
13255,-0.0030293783789401285
13256,-0.043146124963453714
13269,-0.17556115453578297
13307,0.04066670895168123
13308,-0.05658682787005098
13314,-0.17556115453578297
13322,-0.10355344155750468
13340,-0.17556115453578297
13342,-0.024984812263897538
13343,0.008296883800037902
13347,-0.17556115453578297
13350,-0.17556115453578297
13352,-0.09627790325828944
13354,-0.10382916662897956
13364,0.05786213451564626
13372,0.025459290423326397
13393,-0.06200362739181153
13404,-0.06266590896837948
13420,-0.058760488669712396
13426,-0.07754392619129474
13477,-0.1614070233401938
13490,0.05061055621835042
13492,0.09037916058538198
13494,0.05541100630748441
13498,0.004129649440883232
13506,-0.06875089823402614
13510,-0.17556115453578297
13518,-0.14818131092351383
13608,-0.17556115453578297
13617,-0.17556115453578297
13618,-0.17556115453578297
13620,-0.06563155964033546
13629,-0.17556115453578297
13630,-0.17556115453578297
13632,-0.17556115453578297
13654,-0.17556115453578297
13656,-0.17556115453578297
13655,-0.17556115453578297
13668,-0.17556115453578297
13716,-0.038282139035619556
13725,-0.07756551202313944
13739,0.010740953778266227
13741,-0.17556115453578297
13743,-0.17556115453578297
13745,-0.013374546040932855
13750,-0.17556115453578297
13753,-0.051035828031583186
13762,-0.17556115453578297
13816,-0.17556115453578297
13820,-0.17556115453578297
13843,-0.17556115453578297
13872,-0.17556115453578297
13881,-0.1642176336220652
13908,-0.11565587542331768
13924,-0.09326419528212071
13948,0.15198197563836202
13950,-0.13082719167864204
13951,0.1483574032961793
13957,-0.17556115453578297
13967,-0.17556115453578297
13971,-0.17556115453578297
13978,-0.0495831023231883
13976,-0.046795674089481654
13981,0.08943542618064315
14041,-0.14639727935636992
14083,0.018614788922618142
14150,-0.004113344787831041
14175,-0.17556115453578297
14190,-0.11049272946412103
14197,-0.17556115453578297
14216,-0.17556115453578297
14219,-0.17556115453578297
14237,-0.17556115453578297
14244,-0.14610382947411782
14291,0.061163397619668936
14300,-0.17556115453578297
14312,-0.17556115453578297
14313,-0.17556115453578297
14329,-0.17556115453578297
14337,-0.023586810197522012
14362,-0.12348779581651936
14369,-0.060977178006674126
14390,-0.07363071713829655
14414,-0.10439575733647943
14415,0.04849030151044542
14462,-0.045796856803653696
14478,-0.007273770500968835
14495,-0.15958463354842628
14505,-0.13821519797169668
14510,-0.17556115453578297
14550,-0.11029702367605881
14557,-0.17556115453578297
14559,-0.17556115453578297
14565,-0.10611721734795299
14571,-0.17556115453578297
14576,-0.09780940798359966
14579,-0.10899790781221519
14586,-0.04316499875794588
14601,-0.17556115453578297
14612,-0.17556115453578297
14614,-0.051738369706673226
14525,-0.1075774033248284
14619,-0.17556115453578297
14639,-0.12667392634471936
14640,-0.17556115453578297
14660,-0.17556115453578297
14674,-0.17556115453578297
14675,-0.007764373126842694
14632,0.09700316787421426
14685,0.01712564301843522
14691,-0.15800016743092626
14735,-0.10151615257259872
14752,-0.006281917263520453
14759,-0.17556115453578297
14805,-0.17556115453578297
14811,-0.17556115453578297
14817,-0.17556115453578297
14822,-0.08541006702099474
14826,-0.13245302953224902
14827,-0.16386837979023472
14867,-0.1479489499365167
14885,-0.03327578686601179
14915,0.04099766690791007
14941,-0.04651903291024906
14947,-0.17556115453578297
14959,-0.17556115453578297
14971,-0.10975498635127084
14976,-0.17556115453578297
15009,0.0020398392805428545
15024,-0.044180176275107674
15025,-0.17556115453578297
15060,0.0348216122987588
15173,-0.05481119386658134
15178,-0.06385396978483121
15177,-0.059624645268372134
15196,-0.17556115453578297
15198,-0.0999828837924901
15212,-0.08909936081597308
15236,-0.17556115453578297
15250,-0.17556115453578297
15253,0.22094424254743394
15254,0.08014567895255453
15307,-0.17556115453578297
15313,-0.17556115453578297
15314,-0.17556115453578297
15374,-0.17556115453578297
15378,-0.17556115453578297
15385,0.10356404622187565
15391,0.16838577500182572
15415,-0.018547033180548955
15431,-0.17556115453578297
15441,-0.17556115453578297
15460,-0.14621828502991413
15482,-0.17556115453578297
15481,-0.17556115453578297
15548,-0.014877683699599353
15645,-0.17556115453578297
15662,-0.009712255432889672
15661,-0.17556115453578297
15670,-0.05196961090268698
15677,-0.17556115453578297
15679,0.05388759886741212
15718,-0.15565042739576185
15775,-0.17556115453578297
15787,-0.17556115453578297
15797,0.11390135239574961
15799,-0.030056187788185917
15801,-0.058498156968558146
15804,0.24830750719752526
15823,-0.028881500695840112
15828,-0.017652828905119267
15849,-0.0338090433739312
15909,-0.08613759286026174
15935,-0.02113986686830366
15970,-0.021358679822419124
15990,-0.06794708909910613
15991,-0.09718973931770303
16075,-0.17556115453578297
16147,-0.17556115453578297
16204,-0.17556115453578297
16212,-0.003664000942170176
16219,-0.05274858539896171
16233,0.0529025790739347
16242,-0.04723854336640709
240710,-0.10987845644151961
16254,-0.17556115453578297
16259,-0.015469974086990579
16264,-0.17556115453578297
16267,-0.08639304646018542
16276,-0.05629236899918427
16353,-0.04251346343630463
16355,-0.025053243653076485
16356,-0.17556115453578297
16371,-0.17556115453578297
16378,-0.17556115453578297
16379,-0.17556115453578297
16391,-0.17556115453578297
16402,-0.17556115453578297
16414,-0.04853743030943053
16417,-0.039201076613988695
16424,-0.17556115453578297
16428,0.052728742821681496
16446,-0.17556115453578297
16466,-0.0177562202883767
16475,-0.156192379524624
16571,-0.08760076160143948
16590,-0.17556115453578297
16610,-0.06340704555728438
16617,-0.17556115453578297
16632,-0.17556115453578297
16656,-0.17556115453578297
16701,-0.005202923565527595
16710,-0.17556115453578297
16716,0.0511373906172814
16731,-0.17556115453578297
16737,-0.17556115453578297
16740,-0.06561271089234566
16756,-0.05666950490824685
16785,0.01674510100478599
16787,-0.11583256972539596
16809,-0.019909965545878372
16851,0.008818743171856602
16870,-0.08072275035239712
16892,-0.17556115453578297
16914,-0.1587725350750866
16913,-0.004623476073366994
16908,0.1163824087688956
16929,0.0012454000167330115
16955,-0.0428754421005641
16971,-0.17556115453578297
16980,-0.17556115453578297
16993,-0.15992493389835177
16999,-0.17556115453578297
17049,-0.17556115453578297
17071,-0.17556115453578297
17081,-0.1044631413118996
17088,-0.11060637308734828
17094,-0.17556115453578297
17099,-0.17556115453578297
17104,-0.17556115453578297
17112,-0.06026312579122034
17108,-0.07200221907352711
17123,-0.0642581866117497
17133,-0.17556115453578297
17132,-0.17556115453578297
17202,0.12237349457214408
17225,0.053107445006866816
17230,-0.04046081674298696
17244,0.10373883055858102
17253,-0.05939042321168564
17314,-0.07205697582566811
17318,-0.1430002382764246
17359,-0.12354810683024364
17367,-0.16815531002899853
17385,-0.17556115453578297
17402,-0.1404979651548628
17430,-0.008153395651407935
17437,-0.17556115453578297
17450,0.036827924272417656
17472,0.056090134376686085
17475,-0.17556115453578297
17476,-0.03698656479680251
17487,-0.17556115453578297
17491,-0.07118744943220734
17509,-0.08129193764669768
17530,-0.0029035883366678172
17563,-0.05183634718702529
17570,0.11526818131764993
17571,0.10639252301465485
17592,-0.04645311234424199
17603,-0.05099141712515842
17607,-0.17556115453578297
17622,0.07747509364646954
17625,-0.17556115453578297
17635,-0.15958463354842628
17637,-0.13848085860484338
17638,-0.04112815740274928
17651,-0.04437008959270128
17667,-0.17556115453578297
17673,-0.17556115453578297
17681,-0.11211449350142627
17685,-0.17556115453578297
17713,-0.051371206484671306
17722,-0.043159816435706266
17757,-0.17556115453578297
17767,-0.11470839776636904
17771,-0.17556115453578297
17778,-0.17556115453578297
17783,-0.17556115453578297
17781,-0.17556115453578297
17798,-0.17556115453578297
17830,0.1489113538546356
17868,0.005475134276411997
17870,0.03166515602220199
17886,0.26859425418956706
17902,0.10779599377744098
17907,-0.11214140799074424
17908,0.034595928780821406
17928,-0.17556115453578297
17929,0.05412455066774957
17940,-0.11210549044020074
17954,-0.059134543348814184
17996,0.1025672218899445
17997,0.0863462116526833
17998,0.20142965216180153
18008,-0.015383386903013219
18054,0.028347110217397997
18097,-0.09541342662974794
18113,0.04081950776749066
18114,-0.17556115453578297
